# Scalar ASCII output created by CarpetIOScalar
# created on nid17926 by elihu on Apr 30 2017 at 07:40:44-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0011/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid17926-elihu-2017.04.30-12.38.51-29023
# Run ID: run-J0040_N40-nid17926-elihu-2017.04.30-12.38.51-29023
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
781824 1319.328 113296508789.023
782080 1319.76 111722946167.05
782336 1320.192 110884277819.491
782592 1320.624 113296508789.023
782848 1321.056 116166560619.675
783104 1321.488 114462932091.653
783360 1321.92 113296508789.023
783616 1322.352 116166560619.675
783872 1322.784 110884277819.491
784128 1323.216 115034828959.441
784384 1323.648 109362602234.055
784640 1324.08 110884277819.491
784896 1324.512 115034828959.441
785152 1324.944 111973581442.79
785408 1325.376 115396771447.649
785664 1325.808 125203647257.876
785920 1326.24 116166560619.675
786176 1326.672 115396771447.649
786432 1327.104 125203647257.876
786688 1327.536 116166560619.675
786944 1327.968 115396771447.649
787200 1328.4 115034828959.441
787456 1328.832 116166560619.675
787712 1329.264 113689899444.609
787968 1329.696 113296508789.023
788224 1330.128 113548524677.806
788480 1330.56 113689899444.609
788736 1330.992 113296508789.023
788992 1331.424 113548524677.806
789248 1331.856 113689899444.609
789504 1332.288 113296508789.023
789760 1332.72 113548524677.806
790016 1333.152 105779059231.278
790272 1333.584 108478887006.718
790528 1334.016 1.39414209596932e+214
790784 1334.448 105779059231.278
791040 1334.88 108478887006.718
791296 1335.312 1.39414209596932e+214
791552 1335.744 105779059231.278
791808 1336.176 108478887006.718
792064 1336.608 1.39414209596932e+214
792320 1337.04 101043701172.017
792576 1337.472 108478887006.718
792832 1337.904 1.39414209596932e+214
793088 1338.336 123190245358.272
793344 1338.768 109502440318.463
793600 1339.2 1.39414209596932e+214
793856 1339.632 123190245358.272
794112 1340.064 105122342705.727
794368 1340.496 2.2015737575811e+214
794624 1340.928 113426166353.745
794880 1341.36 105122342705.727
795136 1341.792 2.2015737575811e+214
795392 1342.224 113296508789.06
795648 1342.656 104988098144.531
795904 1343.088 2.57996924716536e+212
796160 1343.52 113426166353.745
796416 1343.952 104988098144.531
796672 1344.384 109502440318.464
796928 1344.816 123190245358.272
797184 1345.248 109502440318.463
797440 1345.68 2.57996924716536e+212
797696 1346.112 123190245358.272
797952 1346.544 109502440318.463
798208 1346.976 2.2015737575811e+214
798464 1347.408 104988098144.529
798720 1347.84 104988098144.531
798976 1348.272 2.2015737575811e+214
799232 1348.704 104988098144.529
799488 1349.136 104988098144.531
799744 1349.568 101112082666.081
800000 1350 104988098144.529
800256 1350.432 104988098144.531
800512 1350.864 105454512636.951
